body,title,url
,"PICKUP DODGE ""RAM"" ",https://www.avisooportuno.mx/vehiculos/pickup-dodge-ram-186926?utm_source=eluniversal&utm_medium=carrusel&utm_campaign=destacado
,VENTA DE CASA EN HUIXQUILUCAN HERRADURA,https://www.avisooportuno.mx/inmuebles/venta-de-casas-186926-17?utm_source=eluniversal&utm_medium=carrusel&utm_campaign=destacado
"
En estos días de plomo, el debate se ha centrado en la ubicación administrativa de la Guardia Nacional (GN), si debe ir a Sedena o debe quedarse en la Secretaría de Seguridad y Protección Ciudadana (SSPC).     Esa es, sin duda, una pregunta muy importante y mucho depende de su respuesta. Pero me parece que hay una interrogante previa: ¿para qué sirve la GN? ¿Tiene la eficacia que le atribuyen los voceros del gobierno?    Para responder esa pregunta, me parece necesario tomar en serio lo que la GN dice de sí misma en el informe anual de actividades que envió al Senado de la República a principios de este año (https://bit.ly/3QOBY9a).     En ese reporte, la GN señala que, al 31 de diciembre de 2021, contaba con 113,833 efectivos, de los cuales 99,946 eran personal operativo desplegado en el territorio. Se trata de un tamaño nada trivial, considerando que la Policía Federal nunca pasó de 38,000 integrantes y que un año antes había en todo el país 189,000 policías municipales y 231,000 policías estatales.    Ahora, con todo ese personal, la GN afirma que se logró la detención de 8,258 personas (p.30) ¿Eso es mucho o poco? Van algunos datos de contexto: en 2018, la Policía Federal detuvo a 21,702 personas, según datos del Censo Nacional de Seguridad Pública Federal 2019, elaborado por el Inegi. Por su parte, en 2020, las policías estatales detuvieron a 200,722 personas por la posible comisión de delitos del fuero común.    Pareciera entonces que la GN no logra muchas detenciones. Eso no necesariamente es malo: podría ser que, en vez de realizar muchos arrestos en flagrancia, la GN estuviese construyendo casos complejos con herramientas sofisticadas de investigación.    Para nuestra fortuna, la corporación tiene información al respecto. En su sección de indicadores (p.39), señala que fueron detenidas 14 personas “derivado de los trabajos de inteligencia” ¿Y si más bien hubiese una concentración de esfuerzos en delitos vinculados a la delincuencia organizada? Sobre el particular, se afirma en la misma sección que fueron puestas a disposición [del Ministerio Público] 50 personas “por delitos contra la salud, operaciones con recursos de procedencia ilícita y delitos conexos” (p. 38) ¿Y delitos del fuero federal? En esa materia, se reportó que 60 personas fueron puestas a disposición del Ministerio Público (p.38). Sobre el mismo tenor, se informa que fueron desarticuladas seis “bandas delictivas dedicadas a delitos del orden federal”.    ¿Y qué tal un delito grave como el secuestro? ¿Qué reportó en esa materia la GN? Según se informa, 21 víctimas de ese delito fueron “liberadas bajo el esquema de manejo de crisis y negociación” (p.38). En lo que respecta al homicidio no se presentan datos y la palabra aparece dos veces en el reporte (la misma frecuencia que la palabra “mariachi”), ambas en referencia a operativos puntuales (uno en Guanajuato y otro en Quintana Roo). Sin embargo, en el Censo Nacional de Seguridad Pública Federal 2021, se informa que, en 2020, la GN puso a disposición del Ministerio Público a seis personas por el delito de homicidio doloso.    En lo referente a la desaparición y búsqueda de personas, la GN ayudó a que se localizaran en 2021 176 restos humanos, 3 cadáveres y 4 fosas clandestinas (p. 50). Asimismo, realizó 11 operativos que llevaron a la liberación de víctimas de trata (p.39).    ¿Qué hace entonces la Guardia Nacional? Al parecer muchos patrullajes “disuasivos”, vigilancia y decomisos en carreteras, aeropuertos e infraestructura crítica, y acciones denominadas de “proximidad social”. De todo, menos investigar delitos.    ¿Por qué supone entonces el gobierno que esa institución es crucial para reducir los niveles de incidencia delictiva? Misterio absoluto.      [email protected]  Twitter: @ahope71 ",La Guardia Nacional en sus propios números,http://www.eluniversal.com.mx/opinion/alejandro-hope/la-guardia-nacional-en-sus-propios-numeros
"
SANTIAGO.- El presidente ucraniano Volodimir Zelensky habló este miércoles por primera vez a una audiencia latinoamericana y solicitó a los gobiernos de la región cesar el comercio con Rusia como parte de las sanciones económicas por la guerra en Ucrania. Zelensky se había dirigido mediante videoconferencias a audiencias internacionales, principalmente de Europa y Estados Unidos, pero en esta jornada fue el turno de hablarle a América Latina. Inició su intervención con un relato sobre la situación ucraniana en materia de pérdida de vidas y económicas, y luego respondió a las preguntas. La videoconferencia fue organizada por la Universidad Católica de Chile ya la que se conectan a la transmisión más de 300 universidades del mundo, dijo su rector Ignacio Sánchez. También se sumó una cadena de periódicos del continente. “No mantengan comercio con Rusia para que ellos entiendan que se paga un alto precio” por la invasión a Ucrania, dijo Zelensky en respuesta a una pregunta sobre qué podrían hacer los países de la región para ayudar a su nación. Los “instrumentos” para ayudar a Ucrania tienen que ser “civilizados y democráticos”, dijo al insistir que los países de la región deben “cesar cualquier comercio con ellos (los rusos)”. Pidió a los países de la región unirse a las políticas sancionatorias llevadas adelante por Estados Unidos y Canadá, “para que esas sanciones sean más eficaces”.       Volodimir Zelensky pide a países de América Latina ayuda para difundir la tragedia ucraniana           Aseguró que Rusia busca evitar el contacto de Ucrania con los países latinoamericanos, al tiempo que insta a jóvenes y líderes de la región a visitar su país, para que luego puedan transmitir la situación que vive Ucrania. “Yo creo que no tenemos suficientes comunicaciones entre nuestros países a nivel de los líderes, a nivel de relaciones bilaterales, y yo creo que tiene que ser corregido”, afirmó. Enseguida destacó que “lo que nos importa a nosotros es que los países de América Latina sepan la verdad y compartan nuestra verdad con otros”. Lee también: China enviará tropas a Rusia para ejercicio conjunto a finales de agosto Antes del inicio de la videoconferencia la conductora a los presentes ya quienes se conectaron dijoon en línea que el presidente Gabriel Boric y su canciller Antonia Urrejola fueron invitados al acto, pero se excusaron por problemas de agenda. El mandatario chileno ha expresado en múltiples ocasiones su apoyo a Ucrania y ha condenado la invasión rusa. “Quisiera que después de esta terrible situación que estamos atravesando ahora, cada país comprende la importancia de respetar la soberanía de otras naciones”, concluyó Zelensky. Suscríbete aquí para recibir directo en tu correo nuestras newsletters sobre noticias del día, opinión, Qatar 2022 y muchas opciones más. vare",Zelensky pide a Latinoamérica cesar comercio con Rusia tras conflicto en Ucrania,https://www.eluniversal.com.mx/cartera/zelensky-pide-latinoamerica-cesar-comercio-con-rusia-tras-conflicto-en-ucrania
"
El evento en el que ayer la Secretaría de Educación Pública presentó los nuevos planes de Estudio para la Educación Básica del país (prescolar, primaria y secundaria) fue un fiel reflejo del contenido de dichos planes: muchos discursos políticos, muchos conceptos ideológicos y oratoria, incluso futurismo político, pero al final muy poco se informó sobre el contenido real y concreto de los documentos con los que se pretende modificar la educación de los niños y adolescentes mexicanos.   En una escuela secundaria ubicada en la Normal Nacional en la Ribera de San Cosme, el acto educativo se volvió una pasarela política en la que Delfina Gómez, la secretaria saliente, aprovechó su discurso para dar un largo y tedioso informe de su breve gestión en la SEP, mientras que la secretaria entrante, Leticia Ramírez, se presentaba como la nueva titular y hasta la jefa de Gobierno de la CDMX, Claudia Sheinbaum, aprovechó para promover su imagen de presidenciable.   Lejos de presentar y explicar los nuevos contenidos, se dieron líneas generales y se anunció que a partir del 29 de agosto se aplicará “una prueba piloto” de los nuevos planes educativos en mil escuelas de toda la República, 30 por cada entidad federativa. Los únicos que explicaron algunas de las líneas generales de los nuevos planes fueron el investigador Ángel Díaz Barriga y Rosa María Torres, rectora de la Universidad Pedagógica Nacional (UPN).  “Construimos una utopía para nuestro sistema educativo”, dijo Díaz Barriga, mientras la rectora sostenía: “No existe democracia sin ciudadanos formados en la comprensión de la realidad”. Ante la falta de información detallada, presentamos en esta columna 10 puntos sobre los nuevos planes para la Educación Básica a partir de información que nos comparten investigadores y expertos en materia educativa que han analizado el documento oficial de la SEP:           1. El escrito que introduce el Nuevo Modelo Educativo (NME) se titula: Marco Curricular y Plan de Estudios 2022 de la Educación Básica mexicana, y lo suscribe la Dirección General de Desarrollo Curricular de la SEP.   2. Fue pensado y redactado por Marx Arriaga (director general de Materiales Educativos y quien está a cargo de la producción de los libros de texto gratuitos en materia de historia) y por un pequeño grupo de egresados de la ENAH y de la UAM Xochimilco. Aunque el documento del NME se repartió ampliamente en formato electrónico, nunca fue consensuado con los profesores del SNTE ni de la CNTE. Tampoco con expertos de la educación. Al respecto, están las críticas y análisis de Gilberto Guevara Niebla y otros. 3. Si los desafíos y rezagos que en materia educativa tienen nuestros estudiantes de nivel básico, según la OCDE, son la lecto-escritura y el razonamiento matemático, el documento no señala nada para ""emancipar y mejorar"" las condiciones de aprendizaje de niños, niñas y jóvenes en esas disciplinas. Incluso las pocas ideas didácticas que se esbozan, implican una regresión a modelos espontáneos, de sentido común, sin justificación teórica. Se critica a Piaget y se pondera la ""pedagogía del oprimido"" de Paulo Freire.   4. Predominan las líneas ideológicas frente a las propuestas didácticas. Se rechazan las competencias educativas y se desconocen funciones intelectuales como comprender, correlacionar, comparar, sintetizar, etc., para colocar en su lugar las prácticas, usos y costumbres de la comunidad. De modo que, sobre el saber pedagógico, la práctica pedagógica y el papel del docente, no hay definiciones sino propuestas ideológicas.   5. Un hilo conductor del NME es el anticolonialismo. Se sintetizaría así: todo lo europeo y todo lo extranjero es malo y perverso porque nos explota en lo individual y en lo nacional. En cambio, hay valores autóctonos, saberes y prácticas que dan ""identidad nacional"". 6. El reconocimiento de la pluralidad cultural se contrapone al papel central de la comunidad. Asimismo, se rechaza como fuente de todos los males el individualismo. Se trata de volver a la comunidad como razón de ser de la pureza nacional.         7. Respecto del aprendizaje de la lengua, se habla de la ""lengua materna"", no del español. Se quiere reivindicar a las lenguas indígenas. Está bien. El problema es que esas lenguas no tienen una escritura propia (salvo el maya), de manera que se requiere utilizar el abecedario latino del español. Además, el predominio de la oralidad deja de lado la escritura y esta es indispensable para la formación en ortografía, sintaxis y semántica.   8. Las ciencias formales requieren de un pensamiento abstracto (los números y sus operaciones básicas no son elementos de la experiencia empírica). El NME reivindica el papel de la experiencia directa como fuente de conocimiento del mundo. Es una visión reduccionista que empobrece funciones intelectuales más amplias, indispensables para el manejo de la información y su procesamiento. Significa un alejamiento de los procesos de producción cibernética.  9. Señalan que la fuente del conocimiento es la ""comunidad"" y es ahí donde debe elaborarse la formación educativa. El problema es que, pese a las notas a pie de página, nunca logra el NME decir claramente qué entiende por ""comunidad"". 10. La garantía de la educación es el Estado, que «se erige como el responsable social, político y jurídico, que garantiza la igualdad de derechos y favorece la creación de espacios para diversas epistemologías y el diálogo de saberes». Es una formulación ambigua, pero parece más cercana a las propuestas del fascismo italiano que de las tesis de un Estado democrático, representativo y laico.           ",Nuevos planes de la SEP: mucha ideología; poca pedagogía,http://www.eluniversal.com.mx/opinion/salvador-garcia-soto/nuevos-planes-de-la-sep-mucha-ideologia-poca-pedagogia
"
Por la fecha 9 del torneo Apertura 2022 de la Liga MX, Pachuca se mide hoy frente a Club América en el estadio Hidalgo. Se espera un encuentro luchado y disputado entre dos equipos que llegan con confianza gracias a que consiguieron derrotar a sus adversarios en la fecha anterior. Los Tuzos derrotaron 2-0 a Tigres en su encuentro anterior. En los últimos 4 partidos disputados se quedó con la victoria en 1 partido, resultó perdedor en 1 oportunidad e igualó en 2 encuentros, mientras que Las Águilas vienen de un triunfo 3-0 frente a los Pumas de la UNAM. En las últimas fechas obtuvo 2 victorias y 2 derrotas.               Horario y dónde ver el Cruz Azul vs Xolos de la Jornada 9 del Apertura 2022 de la Liga MX          El conjunto local ganó 3 partidos y empató 2 en sus últimos 5 partidos disputados en el campeonato. Pachuca se ubica en el quinto puesto con 12 puntos (3 PG - 3 PE - 1 PP), por su parte, el América tiene 10 unidades y se coloca en noveno lugar de la tabla (3 PG - 1 PE - 3 PP).    ¿A QUÉ HORA Y QUIÉN TRANSMITIRÁ EL PARTIDO? DÍA: Miércoles 17 de agosto del 2022HORA: 21:05 horasCANAL: FOX Sports, FOX Sports Premium, Marca Claro y Claro Sports Puedes leer: ""América se refuerza con futbolista del Barcelona""        ",Horario y dónde ver el Pachuca vs América de la Jornada 9 del Apertura 2022 de la Liga MX,https://www.eluniversal.com.mx/universal-deportes/liga-mx-horario-y-donde-ver-el-pachuca-vs-america-de-la-jornada-9-del-apertura-2022
"
El América anunció en sus redes sociales la llegada de la futbolista española Andrea Pereira procedente del FC Barcelona, donde le restaba un año de contrato. La defensora catalana, de 28 años, llega para reforzar a “Las Águilas” en pleno torneo de apertura 2022 de la Liga MX Femenil, y se convierte así en la quinta española en desembarcar en la competición azteca, que apenas cuenta con cinco años de vida (2017) y solo permite jugadoras extranjeras desde 2021.               Ya no tendrá que haber pago extra para ver juego del América          Este mismo verano, su compañera en el Barcelona, Jenni Hermoso, también puso rumbo a Pachuca, donde estará bajo el mando de la entrenadora española Toña Is, siguiendo los pasos de Bea Parra y Marta Perarnau, que dejaron el Real Betis para enrolarse en el Atlético San Luis; y de Stefany Ferrer, que jugó el año pasado en el Tigres. ""Hola, soy Andrea Pereira... Águilas, ya estoy aquí"", se presentó la internacional española a su afición, a través de un vídeo en el que salía acompañada de su entrenador, el español Ángel Villacampa, con quien ya coincidió en el Atlético de Madrid un par de temporadas, ganando la Liga en ambas ocasiones, antes de fichar por el Barça en 2018.    Alguien llegó a tiempo a la charla técnica #PereiraYaEsÁguila pic.twitter.com/4nInMEDDXg          — Club América Femenil (@AmericaFemenil) August 17, 2022  Pereira salió del conjunto azulgrana después de cuatro campañas, con un palmarés destacable tras ganar una Liga de Campeones, tres Ligas españolas, tres Copas de la Reina, y dos Supercopas de España y ha sido una de las habituales en las listas de la selección nacional. Nacida en Barcelona, jugó también en el Espanyol, su club de formación, durante siete temporadas, ganando en su etapa como “perica” una Copa de la Reina.         Puedes leer: ""Canelo Álvarez aplica cambios para “borrar” a Golovkin""",América se refuerza con futbolista del Barcelona,https://www.eluniversal.com.mx/universal-deportes/america-se-refuerza-con-futbolista-del-barcelona
"

Los titulares de las cinco unidades administrativas del Congreso de la Ciudad de México, que hoy serán ratificados por el pleno en el periodo extraordinario de sesiones, seguirán ganando 40% más que los propios diputados locales.

Cifras obtenidas a través de una solicitud de información hecha al Congreso capitalino mediante la Plataforma Nacional de Transparencia detallan que los titulares de la Oficialía Mayor, Reynaldo Baños; de la Tesorería, Francisco Saldaña; de Comunicación Social, Susana Coeto; de Servicios Parlamentarios, Alfonso Vega, y del Centro de Estudios Legislativos para la Igualdad de Género, Martha Juárez, ganan 101 mil 692 pesos mensuales brutos, lo que se traduce en 73 mil 713 pesos netos.

Datos de la propia plataforma precisan que los diputados reciben un sueldo bruto de 72 mil 656 pesos y un salario neto de 52 mil 470. Es decir, que la percepción mensual que tienen y mantendrán los titulares de las distintas áreas administrativas es 40% más que la que recibe un diputados por hacer y aprobar leyes.
 Leer también: Inflación pega a útiles escolares en CDMX y Edomex

La respuesta a la solicitud de información precisa que cada mes los responsables de estas áreas estratégicas del Congreso reciben vales para alimentos, aunque no se especificó la cantidad.

Al respecto, Federico Döring, diputado del Partido Acción Nacional (PAN), indicó que más que el sueldo, lo que debe ser importante es su trabajo profesional, imparcial e institucional, que no siempre lo es.

“Aun cobrando 40% menos, si son sesgados en su actuar, salen caros a la democracia. Son el reflejo del prejuicio de la mayoría [Morena] y como tal su desempeño muchas veces no es institucional”, dijo el líder panista.

En tanto, la diputada Guadalupe Morales, de Morena, consideró que el trabajo de estas personas ha sido adecuado.

De acuerdo con el artículo 102, fracción I, de la Ley de Austeridad de la Ciudad de México, ningún servidor público podrá recibir una remuneración o retribución mayor a la establecida para la jefa de Gobierno en el presupuesto de egresos, la cual para este año fue de 111 mil 178 pesos brutos.

Además, establece que no podrá tener una remuneración igual o mayor que su superior jerárquico, salvo que el excedente sea consecuencia del desempeño de varios empleos públicos o producto de las condiciones generales de trabajo.



No son suyos, pero aspirante defiende los espectaculares 
 





Suscríbete aquí para recibir directo en tu correo nuestras newsletters sobre noticias del día, opinión, planes para el fin de semana, Qatar 2022 y muchas opciones más.
",Ganan más titulares de área que diputados,https://www.eluniversal.com.mx/metropoli/ganan-mas-titulares-de-area-que-diputados
"
Cuando el gobierno decidió acabar con los fideicomisos como un acto para combatir la corrupción para hacer llegar los recursos de éstos de manera directa a sus beneficiarios, terminó con Fidecine y Foprocine.  El compromiso que hizo la secretaria de Cultura, Alejandra Frausto, a la comunidad cinematográfica en su comparecencia ante la Cámara de Diputados en noviembre de 2020, fue que el dinero que había de Fidecine y Foprocine para producciones que ya estaban autorizadas, se cumplirían al 100 por ciento. Frausto dijo que sería el Instituto Mexicano de Cinematografía, el Imcine, el que haría llegar los apoyos de forma directa a las producciones cinematográficas. Para ello se creó el Programa de Fomento al Cine Mexicano, el Focine.          Pues el famoso Focine se parece a varias de las creaciones del actual gobierno: prometen que van a ayudar a hacer las cosas mejores; que como van a combatir la corrupción, el dinero llegará sin que los intermediarios se lleven sus moches y que todo será mejor con la 4T. El resultado es algo parecido al que hemos visto con la desaparición del Seguro Popular y el fallido Banco del Bienestar. Desaparecen un programa al cual seguramente le podrían haber hecho mejoras, pero prefieren matarlo de tajo, para inventar uno nuevo que simplemente fracasa.  En el caso de la desaparición de Fidecine y Foprocine, hay a la fecha más de 50 producciones paradas porque los recursos no les llegan. María Novaro, la directora de Imcine, arrancó explicando que el dinero no llegaba porque al haberse amparado algunos cineastas en contra de la desaparición de los fideicomisos, se congelaron los recursos. O sea, culpó a los productores.  Sin embargo, esto es falso. El dinero de ambos fideicomisos, alrededor de 300 millones de pesos, lo tiene Hacienda y es la fecha en que siguen sin entregarlo.          Es importante destacar que los recursos de Fidecine se lograban a través de las utilidades de las películas. Por ejemplo, Fidecine dio parte del dinero para producir No se aceptan devoluciones, la muy exitosa película de Eugenio Derbez. El porcentaje que Fidecine dio a esa producción lo recibió de regreso el fideicomiso cuando la película rompió récord de taquilla. Mismo porcentaje, pero de las utilidades, no misma cantidad de dinero. Pues ese dinero es el que se quedó el gobierno al desaparecer el fideicomiso.  Ante la falta de atención tanto de Novaro como de Frausto, los cineastas decidieron hacer pública una carta que le enviaron a la titular de Cultura desde hace meses. La comunidad que tanto apoyó a López Obrador en sus tres campañas presidenciales, incluyendo la que ganó en 2018, ahora se siente ignorada y engañada.  Además de que el gobierno está desaprovechando el poder suave que el cine mexicano ha logrado construir durante décadas, estamos ante otro caso más en el que la 4T promete una transformación que acaba en destrucción. Es otro capítulo de la fallida transformación de México.          Apostilla:  La pregunta obligada tras el cambio en la SEP es ¿qué les dejó Delfina Gómez a los niños, a los alumnos, de México en su paso por la Secretaría?     www.anapaulaordorica.com @AnaPOrdorica   ",La 4T se va contra el cine,http://www.eluniversal.com.mx/opinion/ana-paula-ordorica/la-4t-se-va-contra-el-cine
"

 

La maestra Delfina Gómez, nos dicen,  no solo dejó pendientes en materia educativa al salir de la Secretaría de Educación Pública para ir en busca de la gubernatura del Estado de México, sino que luego de más de 18 meses en el cargo tampoco sucedió nada con las denuncias publicadas por este diario en mayo de 2021 sobre una red de explotación sexual infantil, conformada por docentes y trabajadores de los planteles, que abusó sexualmente de menores de nivel preescolar, principalmente en escuelas públicas. La Oficina de Defensoría de los Derechos de la Infancia, A.C., recordó la denuncia de los abusos en al menos 20 escuelas en nueve estados, con más de un centenar de víctimas. Habrá que ver si la nueva secretaria, Leticia Ramírez, retoma el delicado tema y llega al fondo.
 

PAN y PRD, en espera de la definición del PRI en el Edomex

Nos cuentan que este martes hubo un cónclave del PAN y del PRD para hablar del tema de la gubernatura del Estado de México que estará en juego en 2023 y de la posibilidad de que ambas fuerzas y el PRI vayan con un candidato producto de una alianza. Nos informan que al encuentro acudieron el líder nacional del PAN, Marko Cortés, y su aspirante, Enrique Vargas Del Villar. Por el PRD, acudió el presidente del partido, Jesús Zambrano; su representante ante el INE, Ángel Ávila, y su aspirante, Omar Ortega. Nos adelantan que se expuso que si la alianza quiere ser exitosa debe caminar con el mejor posicionado y no pretender la imposición de alguno de los partidos. En esta reunión, nos comentan, se analizaron los resultados de las alianzas de 2021 y los ejemplos ganadores de Durango y Aguascalientes. Los ausentes de la reunión fueron los priistas quienes, como se lo adelantamos en este espacio hace unos días, siguen trabajando en la definición de su candidata para que se mida con el panista y el perredista.

La libra presidente de Fuerza por México

Quien no deja de meter el acelerador a fondo es el presidente de Fuerza por México, Gustavo Islas Maldonado. Y cuando le decimos lo del acelerador no nos referimos al crecimiento de sus partidos locales, sino porque, literalmente, se quedó sin frenos. Nos dicen que, el pasado fin de semana don Gustavo tuvo un percance automovilístico en la carretera a Toluca. Por fortuna, no hubo pérdida de vidas y él está estable y en recuperación en su casa de Puebla.
 

Están de regreso los “retiros” de diputados con costo al erario

Nos comentan que los siete grupos parlamentarios de la Cámara de Diputados ya tienen fecha para la realización de sus plenarias, en algunos casos hasta con la presencia de las llamadas corcholatas presidenciales. Nos adelantan que muchos ya tienen listos sus boletos de avión, pues a diferencia de los primeros años de pandemia, en esta ocasión retomarán los viajes, tal es el caso del PRI que lo hará en Coahuila, del 17 al 19 de agosto; el PAN, que sesionará en Veracruz del 24 al 26 de agosto y MC, que estará en Monterrey el 26 y 27 de agosto. En el caso del PT el lugar está “por definirse”, mientras que el resto lo hará en la capital del país. Nos hacen ver que estos partidos volvieron a caer en la práctica de los “retiros” con costo al erario, cuando había quedado demostrado que no era necesario salir de la ciudad para hacer sus plenarias.
",¿Y la investigación de la red de abuso infantil en la SEP?,http://www.eluniversal.com.mx/opinion/periodistas-el-universal/y-la-investigacion-de-la-red-de-abuso-infantil-en-la-sep
"
Un mes antes de ser asesinada por su hija Karla Fernanda de 18 años, Paola acudió en repeteidas ocasiones a la Fiscalía capitalina para denunciarla por violencia familiar. En la dependencia local la mujer detalló que su hija la agredía, le pegaba y amenzaba con echarle a su perra pitbull. El periodista Carlos Jiménez mostró un extracto de la declaración que la mujer realizó en la Fiscalía capitalina contra su hija, donde revela el temor que sentía ante las amenazas de la joven. ""Antes sí sentía miedo de que mi hija me hiciera algo, me amenaza con echarme a la perra. No me dejaba ir a trabajar porque decía que me iba a ir a putear…(sic)”, se lee en la declaración mostrada. La mujer relató que su hija temía que la llevaría al psiquiátrico.    LA MAMÁ de KARLA LE ADVIRTIÓ a @FiscaliaCDMX q SU HIJA QUERÍA MATARLA… y NO LA ESCUCHARON Hace un mes Paola estuvo en la Fiscalía para Delitos Sexuales. Ahí reveló q su hija la agredida, le pegaba y la amenazó con su Pitbull. Pero no hicieron nada!  Les cuento en @multimediostv pic.twitter.com/RZ3bVcbRnG  — Carlos Jiménez (@c4jimenez) August 16, 2022  Vecinos reportaron olor fetido Tiempo después Karla fue detendia por policías luego de ser encontrada al interior de su domicilio con los cuerpos sin vida de su mamá y su tío.   Presuntamente pasó varios días con los cadáveres de su mamá Paola y su tío Juan en su departamento localizado en la Unidad Alfonso XIII en la alcaldía Álvaro Obregón.  La detención se realizó luego que vecinos reportaron ante autoridades un fuerte olor proveniente del departamento donde Karla vivía, por lo que los policías ingresaron a la fuerza para encontrarse con la joven utilizando a su perro para impedir el ingreso de los uniformados.      DETENIDA por MATAR a SU MAMÁ, a SU TÍO… y PASAR DÍAS con sus CADÁVERES Agentes de @SSC_CDMX sacaron así a Karla En esa casa de @AlcaldiaAO estuvo con los cadáveres de su mamá y su tío. Tenían días muertos Presentaban golpes y mordidas de perro.  Las imágenes en @multimediostv pic.twitter.com/gWdjcAA3Ku  — Carlos Jiménez (@c4jimenez) August 12, 2022        ADVERTENCIA DE IMÁGENES: Golpean y queman a hombre en Xochimilco; lo dejan con un palo de escoba en la garganta           Suscríbete aquí para recibir directo en tu correo nuestras newsletters sobre  noticias del día, opinión, Qatar 2022 y muchas opciones más.  lr/cls","""Me pegaba y amenazaba con echarme a su perra"": Mamá de Karla denunció a su hija antes de que la asesinara",https://www.eluniversal.com.mx/metropoli/me-pegaba-y-amenazaba-con-echarme-su-perra-mama-de-karla-denuncio-su-hija-antes-de-que-la-asesinara
"
Ciudad Juárez.- Uno de los diez detenidos por los ataques del pasado jueves 11 de agosto falleció, informó la Fiscalía General del Estado en Chihuahua (FGE). Durante este día la FGE informó la situación jurídica que guardan las 9 personas que la Secretaría de Seguridad Pública Municipal de Ciudad Juárez puso a disposición del Ministerio Público como presuntos responsables de hechos ocurridos donde 12 personas resultaron lesionadas y 11 sin vida. De acuerdo con los análisis e integración de las investigaciones se pudo establecer que a dos de ellos no se les encontró relación alguna con los hechos por lo que, una vez que se venció el término legal, fueron puestos en libertad. El pasado domingo se informó el resultado de las audiencias de formulación de imputación, la primera en contra de Jorge Antonio C. B., probable responsable del incendio intencional de un camión de transporte.       Recapturan a reo que había escapado tras cirugía en Culiacán           Además, la audiencia en contra de los imputados Manuel Alfredo L. G., Jorge Adrián V. L., Ezequiel A. C., Víctor Hugo L. T. y José Antonio L. E., imputados por disparar armas de fuego en contra de un grupo de Policías Municipales y causar daños en vehículos oficiales propiedad del Ayuntamiento de Juárez, durante la detención en un domicilio de la colonia Ampliación Aeropuerto. En tanto, la formulación de William Serafín L. P. y/o Francisco Alejandro M. A., había quedado pendiente ya que era atendido en un hospital debido a las lesiones que presentó cuando intentó escapar de los policías aprehensores. Ayer martes 16 de agosto, personal hospitalario dio aviso a la autoridad en torno al fallecimiento, por lo cual, el cuerpo fue trasladado al Servicio Médico Forense, con el objeto de determinar la causa de muerte. Por último, se informó que la Fiscalía General del Estado continúa con los trabajos para esclarecer y llevar ante los Tribunales a las personas involucradas en los lamentables hechos. Lee también: ¡Impactante! Tráiler embiste un auto estacionado en carretera Mérida-Chetumal; hay 3 muertos Suscríbete aquí para recibir directo en tu correo nuestras newsletters sobre noticias del día, opinión, opciones para el fin de semana, Qatar 2022 y muchas opciones más. afcl",Muere uno de los 10 detenidos por incendiar un Oxxo y un camión en Ciudad Juárez,https://www.eluniversal.com.mx/estados/muere-uno-de-los-10-detenidos-por-incendiar-un-oxxo-y-un-camion-en-ciudad-juarez
"
Rosa Icela Rodríguez, titular de la Secretaría de Seguridad y Protección Ciudadana (SSPC), llegó en una moto de la Policía de la Ciudad de México a Palacio Nacional, para reunirse con el presidente Andrés Manuel López Obrador.  Minutos después del mediodía de este miércoles se observó a Rodríguez llegar al recinto histórico portando un casco de la policía de Tránsito de la Ciudad de México y tras bajarse de la moto, entró corriendo a Palacio Nacional.          ed",Rosa Icela Rodríguez llega en moto “a toda prisa” a Palacio Nacional para reunirse con AMLO ,https://www.eluniversal.com.mx/nacion/rosa-icela-rodriguez-llega-en-moto-toda-prisa-palacio-nacional-para-reunirse-con-amlo
,AYUDANTES GENERAL,https://www.avisooportuno.mx/empleos/ayudantes-general-236707-7457?utm_source=eluniversal&utm_medium=carrusel&utm_campaign=pagado_carrusel
"
El mitin que Morena llevó a cabo el pasado 12 de junio en Toluca, Estado de México, al cual acudió la dirigencia del partido y los aspirantes a la candidatura presidencial representó un gasto de más de un millón de pesos. 
En el bastión priista, las “corcholatas” presidenciales – el canciller Marcelo Ebrard; Claudia Sheinbaum, jefa de gobierno de la Ciudad de México; así como Adán Augusto López Hernández, secretario de Gobernación (Segob)- y gobernadores llamaron a la unidad en Morena para ganar y arrebatar en 2023 las gubernaturas del Estado de México y Coahuila. 
En respuesta a una solicitud de información hecha por EL UNIVERSAL, la Secretaría de Finanzas de Morena indicó que se contrató a la empresa Producciones Flash Entertainment SA de CV para la organización de este evento por un millón 172 mil 504.80 pesos. 
Lee también: ""Soldados no son 'corcholatas' al servicio de caciques tropicales"": Muñoz Ledo
El partido guinda entregó a El Gran Diario de México la factura emitida por esta empresa, en la que detalló que este monto económico cubrió la instalación de tarimas, sillas, pantallas, cuestiones técnicas de sonido y de cámaras de video. 
También se detalla que el monto cubrió estaciones de coffee break que incluyó croissants y sandwiches de jamón con queso; volovanes de atún, así como café, refrescos y cristalería.
 




Son un “gran engaño”: López-Gatell advierte sobre consultorios en las farmacias 
 







Suscríbete aquí para recibir directo en tu correo nuestras newsletters sobre noticias del día, opinión, opciones para el fin de semana, Qatar 2022 y muchas opciones más.
apr/rmlgv
","Un millón de pesos costó a Morena placear a sus ""corcholatas"" en Toluca",https://www.eluniversal.com.mx/nacion/un-millon-de-pesos-costo-morena-placear-sus-corcholatas-en-toluca
